repoId,repo,sourceType,domain,method,coverageCategory,normalizedPath,path,handler,request,response,evidenceFile,evidenceLine
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/mwhs/getMwhs,/product/mwhs/getMwhs,ProductsController.getMwhs,"Map<String, Object> params",Response<MWhs>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1784
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/mwhs/updateMwhs,/product/mwhs/updateMwhs,ProductsController.updateMwhs,UpdateMwhsReq updateMwhsReq,Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1813
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/newRefund/detail,/product/newRefund/detail,ProductsController.newDetailRefund,"Map<String, Object> params, HttpServletRequest request",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2323
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/newRefund/list,/product/newRefund/list,ProductsController.findNewRefunds,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2310
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/notseparatelypurchaseditem/add,/product/notseparatelypurchaseditem/add,NotSeparatelyPurchasedItemController.addNotSeparatelyPurchasedItems,NotSeparatelyPurchasedItemAddRequest request,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/notseparatelypurchaseditem/controller/NotSeparatelyPurchasedItemController.java,43
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/notseparatelypurchaseditem/delete,/product/notseparatelypurchaseditem/delete,NotSeparatelyPurchasedItemController.deleteNotSeparatelyPurchasedItems,NotSeparatelyPurchasedItemDeleteRequest request,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/notseparatelypurchaseditem/controller/NotSeparatelyPurchasedItemController.java,54
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/notseparatelypurchaseditem/page,/product/notseparatelypurchaseditem/page,NotSeparatelyPurchasedItemController.pageNotSeparatelyPurchasedItems,BaseReq request,Response<RespPage<NotSeparatelyPurchasedItemDto>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/notseparatelypurchaseditem/controller/NotSeparatelyPurchasedItemController.java,34
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/common/queryFilterItem/advanced,/product/offline/report/common/queryFilterItem/advanced,OfflineProductReportController.queryCommonFilterItemAdvanced,ReportAdvancedFilterPageReq pageReq,Response<FilterItemQueryPageResp<FilterItemResp>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,64
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/customer/page,/product/offline/report/customer/page,OfflineProductReportController.queryCustomerOfflineProductReport,CustomReportPageReq pageReq,Response<RespPage<OfflineProductCustomerReportVo>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,82
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/customer/queryFilterItem/base,/product/offline/report/customer/queryFilterItem/base,OfflineProductReportController.queryCustomerFilterItemBase,,Response<OfflineCustomerFilterItemResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,56
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/offline/report/export/report/customer,/product/offline/report/export/report/customer,OfflineProductReportController.exportReportCustomer,CustomReportExportReq req,Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,105
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/offline/report/export/report/operation,/product/offline/report/export/report/operation,OfflineProductReportController.exportReportOperation,OperatorReportExportReq req,Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,97
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/mini/offline/item/detail,/product/offline/report/mini/offline/item/detail,MiniOfflineProductReportController.queryOfflineProductDetail,MiniOfflineProductDetailReq req,Response<MiniOfflineProductDetailVo>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/mini/MiniOfflineProductReportController.java,74
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/offline/report/mini/offline/rank,/product/offline/report/mini/offline/rank,MiniOfflineProductReportController.miniOfflineProductRank,MiniOfflineRetailRankPageReq pageReq,Response<RespPage<MiniOfflineProductRankVo>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/mini/MiniOfflineProductReportController.java,48
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/mini/query/hot,/product/offline/report/mini/query/hot,MiniOfflineProductReportController.queryProductIsHot,MiniProductHotReq req,Response<Integer>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/mini/MiniOfflineProductReportController.java,58
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/offline/report/mini/rank/queryFilterItem/base,/product/offline/report/mini/rank/queryFilterItem/base,MiniOfflineProductReportController.queryRankFilterItemBase,,Response<MiniOfflineRankFilterItemResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/mini/MiniOfflineProductReportController.java,66
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/offline/report/mini/test,/product/offline/report/mini/test,MiniOfflineProductReportController.test,,void,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/mini/MiniOfflineProductReportController.java,39
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/operation/page,/product/offline/report/operation/page,OfflineProductReportController.queryOperationOfflineProductReport,OperatorReportPageReq pageReq,Response<RespPage<OfflineProductOperationReportVo>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,73
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-and-frontend,/product/offline/report/operation/queryFilterItem/base,/product/offline/report/operation/queryFilterItem/base,OfflineProductReportController.queryOperationFilterItemBase,,Response<OfflineOperationFilterItemResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/report/controller/offline/OfflineProductReportController.java,48
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/order/edit,/product/order/edit,ProductsController.editOrder,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2634
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/orderLimitQty/batchAdd,/product/orderLimitQty/batchAdd,ProductOrderLimitQtyController.batchAdd,ProductOrderLimitQtyAddReq productOrderLimitQtyAddReq,Response<Boolean>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,50
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/orderLimitQty/deleteOne,/product/orderLimitQty/deleteOne,ProductOrderLimitQtyController.deleteOne,IdBean idBean,Response<Boolean>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,66
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/orderLimitQty/getPageList,/product/orderLimitQty/getPageList,ProductOrderLimitQtyController.getPageList,ProductOrderLimitQtyReq productOrderLimitQtyReq,Response<RespPage<ProductOrderLimitQtyResp>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,42
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/orderLimitQty/getPurchasedQtyMap,/product/orderLimitQty/getPurchasedQtyMap,ProductOrderLimitQtyController.getPurchasedQtyMap,ProductOrderLimitQtyPurchasedDto reqDto,BigDecimal>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,91
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/orderLimitQty/getSkuMaxPurchaseQty,/product/orderLimitQty/getSkuMaxPurchaseQty,ProductOrderLimitQtyController.getSkuMaxPurchaseQty,ProductOrderLimitQtyMaxPurchaseDto reqDto,Response<List<UserPurchaseQtyDto>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,83
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/orderLimitQty/updateOne,/product/orderLimitQty/updateOne,ProductOrderLimitQtyController.updateOne,ProductOrderLimitQtyUpdateReq productOrderLimitQtyUpdateReq,Response<Boolean>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,58
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/orderLimitQty/updatePurchasedQtyOfOrderId,/product/orderLimitQty/updatePurchasedQtyOfOrderId,ProductOrderLimitQtyController.updatePurchasedQtyOfOrderId,ProductOrderLimitQtyChangeOfOrderIdDto productOrderLimitQtyChangeOfOrderIdDto,void,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductOrderLimitQtyController.java,75
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/osearch,/product/osearch,ProductsController.findProducts,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,260
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/batchAddOrDelItem,/product/pag/batchAddOrDelItem,MitemApplyPackageController.batchAddOrDelItem,AddOrDelMitemApplyPackageItemRep updateMitemApplyPackageCompRep,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,166
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/batchUpdateStatus,/product/pag/batchUpdateStatus,MitemApplyPackageController.batchUpdateStatus,MitemApplyPackageStatusUpdateRep request,Response<Boolean>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,141
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/clearItemComp,/product/pag/clearItemComp,MitemApplyPackageController.clearItemComp,ClearItemCompRep request,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,193
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/comp/batchAddOrDelCompany,/product/pag/comp/batchAddOrDelCompany,MitemApplyPackageCompController.batchAddOrDelCompany,AddOrDelMitemApplyPackageCompRep updateMitemApplyPackageCompRep,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageCompController.java,79
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/comp/getItemPackageAndComp,/product/pag/comp/getItemPackageAndComp,MitemApplyPackageCompController.getItemPackageAndComp,QueryMItemPackageAndCompRep param,Response<QueryMItemPackageAndCompRes>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageCompController.java,99
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/comp/list,/product/pag/comp/list,MitemApplyPackageCompController.pageMitemApplyPackageComp,QueryItemApplyPackageCompRep queryItemApplyPackageCompRep,Response<List<MitemApplyPackageCompVO>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageCompController.java,46
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/comp/update,/product/pag/comp/update,MitemApplyPackageCompController.updateApplyPackageComp,UpdateMitemApplyPackageCompRep updateMitemApplyPackageCompRep,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageCompController.java,69
backend,reabam-mop-b2b,backend-controller,product-skc-sku,GET,backend-and-frontend,/product/pag/detail,/product/pag/detail,MitemApplyPackageController.detail,Long packageId,Response<MitemApplyPackageVO>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,97
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/pag/getItemPackageExport,/product/pag/getItemPackageExport,MitemApplyPackageController.getItemPackageExport,ProductPackageExportReq param,Response<RespPage<MitemPackageExportDto>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,225
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/item/page,/product/pag/item/page,MitemApplyPackageController.itemPage,DetailMitemApplyPackageReq pageReq,Response<RespPage<MitemApplyPackageDetailPageVO>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,107
backend,reabam-mop-b2b,backend-controller,report-export,POST,backend-only,/product/pag/item/page/export,/product/pag/item/page/export,MitemApplyPackageController.itemPageExport,DetailMitemApplyPackageExportReq pageExportReq,Response<RespPage<MitemApplyPackageDetailExportDTO>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,118
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/list,/product/pag/list,MitemApplyPackageController.pageMitemApplyPackage,MitemApplyPackageListReq request,Response<RespPage<MitemApplyPackage>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,128
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pag/save,/product/pag/save,MitemApplyPackageController.saveApplyPackage,AddMitemApplyPackageRep mitemApplyPackage,Response<Long>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/mitemPag/controller/MitemApplyPackageController.java,62
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/picking/logistics/update,/product/picking/logistics/update,PickingController.updateLogistics,PickingLogisticsReq req,Response<Void>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/whsoutPicking/PickingController.java,213
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/addB2bPrice,/product/priceList/addB2bPrice,ProductsController.addB2bPrice,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1694
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/addItem,/product/priceList/addItem,ProductsController.addPriceListItem,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1570
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/priceList/addPriceListItem,/product/priceList/addPriceListItem,ProductsController.addPriceListItem,MitemPriceListVo mitemPriceListVo,Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2729
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pricelist/b2b/edit,/product/pricelist/b2b/edit,B2bPriceListController.b2bPriceuseEdit,Mb2bPriceuseReq req,Response<String>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/B2bPriceListController.java,39
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/pricelist/b2b/types,/product/pricelist/b2b/types,B2bPriceListController.findMb2BPriceuseTypes,CommonPageReq<String> req,Response<RespPage<Mb2BPriceuseTypeResp>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/B2bPriceListController.java,53
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/batchAdd,/product/priceList/batchAdd,ProductsController.addPriceListItems,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1635
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/batchAddB2bPrice,/product/priceList/batchAddB2bPrice,ProductsController.batchAddB2bPrice,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1722
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/batchAddSalePrice,/product/priceList/batchAddSalePrice,ProductsController.batchAddSalePrice,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1872
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/delete,/product/priceList/delete,ProductsController.deletePriceListItem,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1610
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/deleteB2bPrice,/product/priceList/deleteB2bPrice,ProductsController.deleteB2bPrice,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1708
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/priceList/deleteMitemPriceList,/product/priceList/deleteMitemPriceList,ProductsController.deleteMitemPriceList,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2762
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/detail,/product/priceList/detail,ProductsController.findPriceListItemDetail,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1595
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/editorSalePrice,/product/priceList/editorSalePrice,ProductsController.editorSalePrice,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1857
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/excelAdd,/product/priceList/excelAdd,ProductsController.addPriceListItems,HttpServletRequest request,Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1649
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/priceList/findB2bPriceAccordingTo,/product/priceList/findB2bPriceAccordingTo,ProductsController.findB2bPriceAccordingTo,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1680
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/findB2bPriceList,/product/priceList/findB2bPriceList,ProductsController.findB2bPriceList,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1671
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/findItemList,/product/priceList/findItemList,ProductsController.findPriceListItemList,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1548
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/priceList/findMitemPriceList,/product/priceList/findMitemPriceList,ProductsController.findMitemPriceList,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,2745
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/priceList/findSalePriceList,/product/priceList/findSalePriceList,ProductsController.findSalePriceList,"Map<String, Object> params",Object>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsController.java,1843
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/print/batch/update,/product/print/batch/update,PrintBatchController.findPrintBatchUpdate,PrintBatchUpdateReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/printBatch/PrintBatchController.java,30
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionLine/add,/product/productionLine/add,ProductionLineController.addProductionLine,ProductionLineAddReq req,Response<BaseResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productionLine/controller/ProductionLineController.java,48
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionLine/copy,/product/productionLine/copy,ProductionLineController.copyProductionLine,ProductionLineCopyReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productionLine/controller/ProductionLineController.java,63
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionLine/delete,/product/productionLine/delete,ProductionLineController.deleteProductionLine,ProductionLineDeleteReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productionLine/controller/ProductionLineController.java,95
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionLine/list,/product/productionLine/list,ProductionLineController.findProductionLine,ProductionLineListReq req,Response<ProductionLineSetResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productionLine/controller/ProductionLineController.java,33
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionLine/set,/product/productionLine/set,ProductionLineController.setProductionLine,ProductionLineSetReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productionLine/controller/ProductionLineController.java,79
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/productionPlan/cancel,/product/productionPlan/cancel,ProductionPlanController.cancel,InfoReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,149
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/productionPlan/delete,/product/productionPlan/delete,ProductionPlanController.delete,InfoReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,138
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionPlan/info,/product/productionPlan/info,ProductionPlanController.info,InfoReq req,Response<ProductionPlanInfoResp>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,99
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionPlan/page,/product/productionPlan/page,ProductionPlanController.page,BaseReq req,Response<RespPage<ProductionPlanPageResp>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,86
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionPlan/print,/product/productionPlan/print,ProductionPlanController.print,InfoReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,127
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionPlan/productionCompleted,/product/productionPlan/productionCompleted,ProductionPlanController.productionCompleted,InfoReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,112
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/productionPlan/receiving,/product/productionPlan/receiving,ProductionPlanController.receiving,ProductionPlanReceivingReq req,Response,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,62
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/productionPlan/save,/product/productionPlan/save,ProductionPlanController.saveProductionPlan,ProductionPlanSaveReq req,Response<Long>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanController.java,54
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/productionPlanItem/page,/product/productionPlanItem/page,ProductionPlanItemController.page,ProductionPlanPageReq req,Response<RespPage<ProductionPlanItemPageResp>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productionplan/controller/ProductionPlanItemController.java,36
backend,reabam-mop-b2b,backend-controller,product-skc-sku,ANY,backend-only,/product/productSearch/search,/product/productSearch/search,ProductSearchController.searchMitem,BaseProductSearchReq req,Response<BaseProductSearchResult>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/productNew/productSearch/controller/ProductSearchController.java,37
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/promotion,/product/promotion,ProductsV2Controller.listPromotionForItem,ReqProductPromotionQuery req,Response<List<RespProductShopCartPlan>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/product/controller/ProductsV2Controller.java,83
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/promotion/fixedpackage/micropage,/product/promotion/fixedpackage/micropage,FixedPackageController.getFixedPackageMicropage,FixedPackageMicropageRequest request,Response<FixedPackageMicropageDto>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/fixedpackage/controller/FixedPackageController.java,33
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/promotion/fixedpackage/micropage,/product/promotion/fixedpackage/micropage,MitemInfoClient.getFixedPackageMicropage,FixedPackageMicropageReq req,Response<PackageMicropageDto>,reabam-mop-b2b/reabam-support/reabam-support-product/src/main/java/com/reabam/feign/MitemInfoClient.java,33
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-and-frontend,/product/promotion/package/available/list,/product/promotion/package/available/list,FixedPackageController.listProductAvailablePackagePromotions,ProductPackagePromotionRequest request,Response<List<PackagePromotionDto>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/fixedpackage/controller/FixedPackageController.java,50
backend,reabam-mop-b2b,backend-controller,product-skc-sku,POST,backend-only,/product/promotion/package/getPackageItemInfos,/product/promotion/package/getPackageItemInfos,FixedPackageController.getPackageItemInfos,FixPackageReq param,Response<List<FixPackageItemInfoDto>>,reabam-mop-b2b/reabam-service/reabam-product/src/main/java/com/reabam/promotion/fixedpackage/controller/FixedPackageController.java,61
