normalizedPath,domains,repos,methods,occurrences,coverageCategory,evidence
/b2b/need/batch/allocation,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:219 | semir-reabam-admin/src/js/api.js:2661
/b2b/need/cancel,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:158 | semir-reabam-admin/src/js/api.js:1145
/b2b/need/getExport,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:253
/b2b/need/getExportShow,report-export,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:240
/b2b/need/getMWhs,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:186 | semir-reabam-admin/src/js/api.js:1151
/b2b/need/needDate/modify,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:267 | semir-reabam-admin/src/js/api.js:1625
/b2b/need/order/add,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:94
/b2b/need/order/detail,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:64 | semir-reabam-admin/src/js/api.js:1099
/b2b/need/order/detail/openApi,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:81
/b2b/need/order/list,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:51 | semir-reabam-admin/src/js/api.js:1097
/b2b/need/orderItems/list,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/NeedOrderController.java:122
/b2b/need/orderType/config/detail,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeConfigController.java:42
/b2b/need/orderType/config/edit,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeConfigController.java:50
/b2b/need/orderType/config/editDetail,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeConfigController.java:59
/b2b/need/orderType/config/list,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeConfigController.java:34
/b2b/need/orderType/get,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeController.java:25
/b2b/need/orderType/rpc/get,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderTypeRpcController.java:25
/b2b/needOrder/delete,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/needOrder/controller/NeedOrderV2Controller.java:32
/b2b/newStoreOrder/batch/market,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:327 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:134
/b2b/newStoreOrder/batch/update/canBePickup,pickup,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:336 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:207
/b2b/newStoreOrder/batch/update/orderStatus,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:302 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:66
/b2b/newStoreOrder/batch/update/realityCompany,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:314 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:110
/b2b/newStoreOrder/detail/base,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:268 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/detail.ts:58
/b2b/newStoreOrder/detail/main,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:259 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/detail.ts:10
/b2b/newStoreOrder/detail/pickup/check,pickup,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:292 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/detail.ts:71
/b2b/newStoreOrder/detail/sku/gather,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:284 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/detail.ts:34
/b2b/newStoreOrder/detail/sku/page,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:276 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/detail.ts:22
/b2b/newStoreOrder/detailById,new-store-order,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:235
/b2b/newStoreOrder/detailEdit/package,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:251 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/packageOrder.ts:42
/b2b/newStoreOrder/detailEdit/sku,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:243 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/goodsOrder.ts:10
/b2b/newStoreOrder/list,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:370
/b2b/newStoreOrder/mini/checkPickupGoods,pickup,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:70 | semir-reabam-front/packageForNewShop/services/newShopApis.js:102
/b2b/newStoreOrder/mini/detail,new-store-order,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:84 | semir-reabam-front/packageForNewShop/services/newShopApis.js:18
/b2b/newStoreOrder/mini/item/detail,new-store-order,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:92 | semir-reabam-front/packageForNewShop/services/newShopApis.js:29
/b2b/newStoreOrder/mini/item/orderConfirm,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:116 | semir-reabam-front/packageForNewShop/services/newShopApis.js:71
/b2b/newStoreOrder/mini/item/orderConfirm/batchNo,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:124 | semir-reabam-front/packageForNewShop/services/newShopApis.js:61
/b2b/newStoreOrder/mini/orderConfirm,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:132 | semir-reabam-front/packageForNewShop/services/newShopApis.js:82
/b2b/newStoreOrder/mini/orderConfirmDetail,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:168 | semir-reabam-front/packageForNewShop/services/newShopApis.js:92
/b2b/newStoreOrder/mini/pageList,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:62 | semir-reabam-front/packageForNewShop/services/newShopApis.js:8
/b2b/newStoreOrder/mini/pick/b2bOrder/add,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:153 | semir-reabam-front/packageForNewShop/services/orderApis.js:40
/b2b/newStoreOrder/mini/pick/orderPreCheck,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:141 | semir-reabam-front/packageForNewShop/services/orderApis.js:32
/b2b/newStoreOrder/mini/relation/order,new-store-order,backend|miniapp,GET,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:100 | semir-reabam-front/packageForNewShop/services/newShopApis.js:40
/b2b/newStoreOrder/mini/updateStoreOrderCompany,new-store-order,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/mini/NewStoreOrderMiniController.java:108 | semir-reabam-front/packageForNewShop/services/newShopApis.js:51
/b2b/newStoreOrder/package/skuList,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:176 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/packageOrder.ts:64
/b2b/newStoreOrder/page,new-store-order,backend|admin-v2,POST,3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:196 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:10 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:49
/b2b/newStoreOrder/page/stat,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:205 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:22
/b2b/newStoreOrder/pick/b2bOrder/add,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:122 | semir-bmall-admin-v2/app/src/components/NewShopOrder/CreateNewShopOrderForm/services/index.ts:119
/b2b/newStoreOrder/pick/getItemList,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:105 | semir-bmall-admin-v2/app/src/components/NewShopOrder/CreateNewShopOrderForm/services/index.ts:21
/b2b/newStoreOrder/pick/getItemList/export,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:113
/b2b/newStoreOrder/pick/orderInfo,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:97 | semir-bmall-admin-v2/app/src/components/NewShopOrder/CreateNewShopOrderForm/services/index.ts:54
/b2b/newStoreOrder/pick/orderPreCheck,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:133 | semir-bmall-admin-v2/app/src/components/NewShopOrder/CreateNewShopOrderForm/services/index.ts:106
/b2b/newStoreOrder/recountByOrderNo,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:409
/b2b/newStoreOrder/save/byItem,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:141 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/goodsOrder.ts:41
/b2b/newStoreOrder/save/byPackage,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:164 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/packageOrder.ts:87
/b2b/newStoreOrder/stat/batch/market/count,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:352 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:122
/b2b/newStoreOrder/stat/batch/update/canBePickup/count,pickup,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:360 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:195
/b2b/newStoreOrder/stat/update/orderStatus/count,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:344 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:50
/b2b/newStoreOrder/update/byItem,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:154 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/goodsOrder.ts:53
/b2b/newStoreOrder/update/byPackage,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:185 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/packageOrder.ts:99
/b2b/newStoreOrder/updateOfB2bOrder,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:379
/b2b/newStoreOrder/updateOfCancelB2bOrder,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:389
/b2b/newStoreOrder/updateOfOutStockB2bOrder,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:398
/b2b/newStoreOrder/updateOrder/batchNo,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:443 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:182
/b2b/newStoreOrder/updateOrder/batchNo/preCheck,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:435 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:170
/b2b/newStoreOrder/updateOrder/productLinePickupSwitch,pickup,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:426 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:158
/b2b/newStoreOrder/updateOrder/productLinePickupSwitch/orderCount,pickup,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderController.java:418 | semir-bmall-admin-v2/app/src/pages/newStoreOrders/service/index.ts:146
/b2b/newStoreOrderRel/detailById,new-store-order,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderRelController.java:31
/b2b/newStoreOrderSkc/detailById,new-store-order,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:45
/b2b/newStoreOrderSkc/report/item/listSku/bySkcCode,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:69 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:193
/b2b/newStoreOrderSkc/report/item/relationModelPage,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:77 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:226
/b2b/newStoreOrderSkc/report/item/relationOrderPage,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:88
/b2b/newStoreOrderSkc/report/item/skc/page,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:53 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:173
/b2b/newStoreOrderSkc/report/item/statistics,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkcController.java:61 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:206
/b2b/newStoreOrderSku/detailById,new-store-order,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkuController.java:37
/b2b/newStoreOrderSku/report/sku/forExport,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSkuController.java:45
/b2b/newStoreOrderSpu/detailById,new-store-order,backend,GET,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:50
/b2b/newStoreOrderSpu/report/distributor/companyList,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:98 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:135
/b2b/newStoreOrderSpu/report/distributor/page,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:74 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:100
/b2b/newStoreOrderSpu/report/distributor/page/especially/export,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:115
/b2b/newStoreOrderSpu/report/distributor/page/export,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:82
/b2b/newStoreOrderSpu/report/distributor/relationModelPage,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:106 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:155
/b2b/newStoreOrderSpu/report/distributor/statistics,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:90 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:124
/b2b/newStoreOrderSpu/report/model/page,new-store-order,backend|admin-v2,POST,2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:58 | semir-bmall-admin-v2/app/src/pages/storeOrderReport/service/index.ts:72
/b2b/newStoreOrderSpu/report/model/page/export,new-store-order,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/controller/NewStoreOrderSpuController.java:66
/b2b/order/accept,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:680 | semir-reabam-admin/src/js/api.js:1223
/b2b/order/add,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:126
/b2b/order/add/get,other,admin-v1,POST(default),1,frontend-only,semir-reabam-admin/src/js/api.js:2736
/b2b/order/addGOrder,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:704 | semir-reabam-front/public/api.js:112
/b2b/order/address/list,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:312 | semir-reabam-admin/src/js/api.js:851
/b2b/order/address/remove,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:887 | semir-reabam-front/public/api.js:169
/b2b/order/address/save,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:876 | semir-reabam-front/public/api.js:168
/b2b/order/address/update,other,backend|miniapp|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:304 | semir-reabam-admin/src/js/api.js:2756 | semir-reabam-front/public/api.js:70
/b2b/order/adjust,other,backend|miniapp|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/adjustment/controller/AdjustOrderController.java:25 | semir-reabam-admin/src/js/api.js:2867 | semir-reabam-front/public/api.js:276
/b2b/order/adjust/qty,other,backend|miniapp|admin-v1,POST|POST(default),3,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/order/adjustment/controller/AdjustOrderController.java:34 | semir-reabam-admin/src/js/api.js:3054 | semir-reabam-front/public/api.js:296
/b2b/order/batch/changePrice,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2BOrderBatchController.java:38 | semir-reabam-admin/src/js/api.js:98
/b2b/order/batch/delivery,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:441 | semir-reabam-admin/src/js/api.js:330
/b2b/order/batch/findOrders,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/B2BOrderBatchController.java:28 | semir-reabam-admin/src/js/api.js:99
/b2b/order/batch/receiving,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/BatchReceivingController.java:42
/b2b/order/batch/receiving/getItems,other,backend,POST,1,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/BatchReceivingController.java:32
/b2b/order/batchacceptorder,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:654 | semir-reabam-admin/src/js/api.js:355
/b2b/order/batchacceptorder/list,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:239 | semir-reabam-admin/src/js/api.js:357
/b2b/order/batchpayorder/list,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:201 | semir-reabam-admin/src/js/api.js:367
/b2b/order/cancel,other,backend|miniapp|admin-v1,POST|POST(default),5,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:612 | reabam-mop-b2b/reabam-service/reabam-openapi/src/main/java/com/reabam/openapi/feign/IB2bFeignClient.java:115 | semir-reabam-admin/src/js/api.js:343 | semir-reabam-front/packageForOrder/services/orderApis.js:44 | semir-reabam-front/public/api.js:137
/b2b/order/cancelApply,other,backend|miniapp,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:815 | semir-reabam-front/public/api.js:91
/b2b/order/changeOrderType,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/ordertypechange/OrderTypeChangeController.java:26 | semir-reabam-admin/src/js/api.js:216
/b2b/order/closeOrder,other,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:842 | semir-reabam-admin/src/js/api.js:1619
/b2b/order/company/address/list,customer-org,backend|admin-v1,POST|POST(default),2,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:320 | semir-reabam-admin/src/js/api.js:729
/b2b/order/companyInfo,customer-org,backend|miniapp|admin-v1|admin-v2,POST|POST(default),7,backend-and-frontend,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:291 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/addMutilStoreOrder.ts:38 | semir-bmall-admin-v2/app/src/pages/supplyOrderBooking/service/approveModal.tsx:42 | semir-reabam-admin/src/js/api.js:2734 | semir-reabam-front/blocks/pending-review-popup/api.js:18 | semir-reabam-front/public/api.js:69 | semir-reabam-front/public/globalApis.js:29
/b2b/order/delivery,other,backend,POST,2,backend-only,reabam-mop-b2b/reabam-service/reabam-b2b/src/main/java/com/reabam/b2b/controller/OrderController.java:384 | reabam-mop-b2b/reabam-support/reabam-support-b2b/reabam-support-b2b-feign/src/main/java/com/reabam/delivery/OrderDeliveryClient.java:14
